"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"élevage";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000377033040871336;3,11653011648649e-05;0,00011828465740462;1,05640810707497;0,000132005451585346
"électeur";1,04207944036388;-1,93330696274146;0,474476756816396;-0,880268031477342;0,303125827129302;0,696874172870696;0,000151803134332426;0,000522493285285387;0,000139790958750914;1,09024973310631;0,000166161751548441
"élaboré";-0,511075735866124;-0,00525016851625468;-0,999947239173028;-0,0102722378399064;0,999929518229692;7,04817703091329e-05;3,65131758493301e-05;3,85323565355429e-09;0,000139790958750914;0,294399589440116;1,21158387179299e-05
"éditer";-1,44501897097651;0,218801212929822;-0,988729794999059;0,149711029924717;0,984917146786616;0,0150828532133839;0,000202080932925482;4,63316419003023e-06;9,67783560583251e-05;0,838707123250327;6,80767640255232e-05
"écraser";0,0996000423822599;-1,11777123301339;0,0887542755353149;-0,996053552061435;0,0117476123871446;0,988252387612854;1,38674985755434e-06;0,00017465657535356;0,000139790958750914;0,529323713790624;3,91671332288946e-05
"écho";0,552631677719912;1,52752574291868;0,340202695124548;0,940352128848547;0,163850243054211;0,836149756945789;3,28403126176959e-05;0,000250907016998503;0,000107531506731472;0,786409701838364;6,65018085880581e-05
"zine";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,0008247103704484;0,00246885903964129;0,000129037808077767;2,52205719970833;0,000820780143481518
"yves";-0,310057733586509;0,755363872519089;-0,379729170379991;0,925097701414571;0,201441149550019;0,79855885044998;5,16881361331685e-06;3,06773721400401e-05;5,37657533657362e-05;0,397928554708223;8,51365298787986e-06
"venise";-0,458144274648029;1,70124156551904;-0,260035762206119;0,965598986315687;0,0979433422631387;0,90205665773686;2,93415877360961e-05;0,000404586189032276;0,000139790958750914;0,843240458176973;9,93989861282705e-05
"sécession";-1,10467918837204;-0,07569780058309;-0,997660419470546;-0,0683643724600425;0,996873447972947;0,00312655202705352;0,000118100186922026;5,54555175685571e-07;9,67783560583251e-05;0,637313018270616;3,93082600253217e-05
"suppression";0,767189615952576;-1,69544237490411;0,412258768607534;-0,911066796511759;0,234628265925894;0,765371734074105;7,59490610553737e-05;0,000370922385472985;0,000129037808077767;0,91232417370269;0,000107402735333429
"supplémentaire";-0,764339405767561;-0,370196814096002;-0,899995221642714;-0,435899760289316;0,864540451149913;0,135459548850089;1,88464469614534e-05;4,42101857607305e-06;3,22594520194417e-05;0,47351116427472;7,23298279580201e-06
"suffire";-0,318708195390457;0,996488365885928;-0,304629989620272;0,952470770902684;0,132808416361257;0,867191583638741;1,41992545864074e-05;0,00013881089319431;0,000139790958750914;0,50375232562427;3,54742491336637e-05
"stratégique";1,38189837428361;-1,59458252237229;0,654910742187148;-0,755706239069044;0,529282252621732;0,470717747378267;0,000246416162008819;0,000328103585615103;0,000129037808077767;1,09413036720475;0,000154473903450421
"spécialiste";-1,17064999524995;0,614160078974548;-0,885532099316682;0,464578196948361;0,844708601401361;0,15529139859864;0,000176836175067149;4,86721066634294e-05;0,000129037808077767;0,733686015748147;6,94604287975041e-05
"spectaculaire";-1,54973890408558;0,309416294010718;-0,980645298279946;0,195792744915217;0,974064858719443;0,0259351412805574;0,000335734641499342;1,33833687361956e-05;0,000139790958750914;0,904484710019415;0,000114361947595227
"souveraineté";0,90264336110631;-1,22855376310835;0,592090250531425;-0,805871661758642;0,446960275293591;0,553039724706408;0,000113896785727782;0,000210992693610692;0,000139790958750914;0,777711214178655;8,45504271642876e-05
"sommet";0,806459590868477;-1,72942303030944;0,422625315816047;-0,906304497633873;0,245601966761996;0,754398033238003;9,09168344030793e-05;0,000418101340175287;0,000139790958750914;0,937353322141367;0,000122824704900027
"society";1,65281599378684;-0,183800753089217;0,993873531555597;-0,11052331551852;0,99180772542757;0,00819227457243086;0,000293754646363023;3,63270644287531e-06;0,000107531506731472;0,955976893501945;9,82721644919813e-05
"silence";1,85603712830049;2,42455034737067;0,607856977227292;0,79404653216049;0,467338041122754;0,532661958877248;0,000444518967047605;0,000758541578597174;0,000129037808077767;1,5638954806745;0,000315596680434531
"serge";0,0524760724831786;-1,07699444652699;0,0486668172677827;-0,998815068417084;0,00354179445105678;0,996458205548942;1,48056807994957e-07;6,23638133817572e-05;5,37657533657362e-05;0,507909432868423;1,38700584969635e-05
"saisir";-0,310057733586509;0,755363872519089;-0,379729170379991;0,925097701414571;0,201441149550019;0,79855885044998;1,03376272266337e-05;6,13547442800802e-05;0,000107531506731472;0,397928554708223;1,70273059757597e-05
"résumer";-0,179272116132885;0,291735166252821;-0,523552467319119;0,85199343539963;0,361164742794113;0,638835257205886;4,49267055675418e-06;1,18975256352025e-05;0,000139790958750914;0,171829095148082;4,1273613188988e-06
"résoudre";0,0563477333625209;0,087851233820805;0,539889108320881;0,841736152672845;0,381158249460866;0,618841750539135;4,43845667729997e-07;1,07888415297315e-06;0,000139790958750914;0,0525727168361372;3,86366910640508e-07
"récupérer";0,302553875101546;0,225265648195847;0,802094450405485;0,597197197438772;0,729784350097513;0,270215649902489;9,84331017882077e-06;5,45664461450978e-06;0,000107531506731472;0,204005595140612;4,47527666229466e-06
"récolte";-0,136019807113146;-0,913887300581378;-0,14721487853961;-0,989104534180573;0,0321009320829807;0,967899067917018;2,58632675655153e-06;0,000116752010582508;0,000139790958750914;0,437300491223649;2,67324654298871e-05
"rivière";-0,444176008131461;0,733358086512147;-0,518059917525478;0,855344329409797;0,35451400343897;0,645485996561029;2,33366552130802e-05;6,36151545612751e-05;0,00011828465740462;0,429709575363377;2,18412997413728e-05
"rivalité";0,105624189516827;-0,490211221698871;0,210632751875133;-0,977565263211367;0,0649897966933784;0,93501020330662;1,43960635869327e-06;3,10086939497828e-05;0,000129037808077767;0,23865878880906;7,34973772753335e-06
"remplacement";-0,0398360368753125;-0,413018033380286;-0,0960055565882241;-0,995380798038713;0,0137364887571909;0,986263511242808;2,21835647136504e-07;2,38460863549524e-05;0,000139790958750914;0,195782959956056;5,35832268397578e-06
"remonter";-1,21793528435234;0,606401628779793;-0,895180324549462;0,445704146872699;0,857943128238135;0,142056871761865;0,000207361205205766;5,14043416924192e-05;0,000139790958750914;0,757410975884648;8,01940731114988e-05
"record";-0,310057733586509;0,755363872519089;-0,379729170379991;0,925097701414571;0,201441149550019;0,79855885044998;5,16881361331685e-06;3,06773721400401e-05;5,37657533657362e-05;0,397928554708223;8,51365298787986e-06
"pétition";1,04207944036388;-1,93330696274146;0,474476756816396;-0,880268031477342;0,303125827129302;0,696874172870696;0,000151803134332426;0,000522493285285387;0,000139790958750914;1,09024973310631;0,000166161751548441
"pt";1,38189837428361;-1,59458252237229;0,654910742187148;-0,755706239069044;0,529282252621732;0,470717747378267;0,000246416162008819;0,000328103585615103;0,000129037808077767;1,09413036720475;0,000154473903450421
"précurseur";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"prusse";-0,136019807113146;-0,913887300581378;-0,14721487853961;-0,989104534180573;0,0321009320829807;0,967899067917018;2,58632675655153e-06;0,000116752010582508;0,000139790958750914;0,437300491223649;2,67324654298871e-05
"proto";-1,78535875358098;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000445584502847942;3,68317195584767e-05;0,000139790958750914;1,05640810707497;0,000156006442782682
"payer";-0,915395158296598;0,393285818839864;-0,918790838297301;0,394744721891176;0,890241392557058;0,109758607442942;0,000108127011376771;1,99587597703827e-05;0,000129037808077767;0,558844976396212;4,02995020400813e-05
"parallèle";-0,404885484389885;-0,0484627014295036;-0,992912637610283;-0,118846514773426;0,990521357974874;0,00947864202512739;2,11534589190458e-05;3,03062509765393e-07;0,000129037808077767;0,234334869245178;7,08583134037867e-06
"oriental";-0,393059642926316;-0,691468465200997;-0,494180317921799;-0,86935942703735;0,326041992000671;0,673958007999329;1,82744925789388e-05;5,65552821846277e-05;0,00011828465740462;0,396513810473923;1,85970925723908e-05
"organe";1,66243437081062;-0,133713826369108;0,996780913659841;-0,0801736251110845;0,995697484157983;0,00430251584201789;0,00038633860041596;2,4993767012504e-06;0,000139790958750914;0,959660095471119;0,000128740133822049
"opposé";-0,607259506103957;-0,506119435717346;-0,768177823956753;-0,640236542834808;0,683074635390677;0,316925364609324;5,15498881758042e-05;3,58084162946899e-05;0,000139790958750914;0,423230419098551;2,50399139689272e-05
"office";-0,0398360368753125;-0,413018033380286;-0,0960055565882241;-0,995380798038713;0,0137364887571909;0,986263511242808;2,21835647136504e-07;2,38460863549524e-05;0,000139790958750914;0,195782959956056;5,35832268397578e-06
"observation";-1,27484907967427;0,071551706173366;-0,998428668297781;0,0560374367822117;0,997900378171314;0,00209962182868745;0,00020971742990404;6,60627982664161e-07;0,000129037808077767;0,735109123925058;6,97301506401823e-05
"notice";-0,253829731860849;-0,81194533436537;-0,298378672812855;-0,954447571954814;0,127642280776916;0,872357719223084;4,15692284248034e-06;4,25344246632775e-05;6,45189040388834e-05;0,409243551615071;1,08056444065455e-05
"normal";-0,185018832277326;1,40649391988051;-0,130422529344761;0,991458503337036;0,025253205642219;0,97474679435778;3,68101512938892e-06;0,000212721530674527;0,000107531506731472;0,670647499882311;4,83642381498553e-05
"navire";-0,949979287188184;-0,209560988543504;-0,976522317344935;-0,215416256877883;0,96852014550614;0,0314798544938613;0,000106747248343501;5,19456629438512e-06;0,00011828465740462;0,556027714404856;3,65696912883261e-05
"mlf";2,33572076247546;3,37237104403853;0,569375141666086;0,822077823598669;0,417992375412413;0,582007624587588;0,000762642363578713;0,0015898267018227;0,000139790958750914;2,08100619573263;0,000605376878863702
"massivement";0,431403662115499;-0,820785898244318;0,465249010338154;-0,885179845217551;0,292584349892112;0,707415650107887;2,60163722732873e-05;9,41756998132987e-05;0,000139790958750914;0,459404149097572;2,95031854994283e-05
"maréchal";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00021065621858664;0,000589391146597152;0,000129037808077767;1,24656449871652;0,000200514824223884
"maritime";-1,50689893145005;0,272346488113987;-0,984057300018858;0,177851708677751;0,978648254307477;0,0213517456925239;0,000268594222177926;8,77348171392582e-06;0,00011828465740462;0,877419827134192;9,10632831899238e-05
"lefebvre";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,00010282719296491;8,49962759041771e-06;3,22594520194417e-05;1,05640810707497;3,60014867960035e-05
"lecture";-0,74140243923972;0,36928293731929;-0,895111071057422;0,445843212879184;0,857848200991088;0,142151799008912;5,91076580617023e-05;1,46640595074157e-05;0,000107531506731472;0,461089699108904;2,28615973401372e-05
"kripke";-0,764339405767561;-0,370196814096002;-0,899995221642714;-0,435899760289316;0,864540451149913;0,135459548850089;1,88464469614534e-05;4,42101857607305e-06;3,22594520194417e-05;0,47351116427472;7,23298279580201e-06
"king";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926115;0,348578873472342;0,651421126527657;0,00014043747905776;0,000392927431064768;8,60252053851779e-05;1,24656449871652;0,000133676549482589
"jugement";1,13826321060172;-1,43243769554037;0,622129867387017;-0,782914061762217;0,485959341106737;0,514040658893262;0,000181119196265659;0,000286833958136532;0,000139790958750914;0,940544534434401;0,000123662440065245
"institute";1,91188158058939;3,82256538529815;0,447325690127596;0,894371134905342;0,272475885369299;0,727524114630702;0,000275141277553647;0,00109987572448446;7,52720547120306e-05;2,10976257856774;0,000335043302566493
"instituer";0,0996000423822599;-1,11777123301339;0,0887542755353149;-0,996053552061435;0,0117476123871446;0,988252387612854;1,38674985755434e-06;0,00017465657535356;0,000139790958750914;0,529323713790624;3,91671332288946e-05
"insister";-0,128790830551665;-0,160815287003951;-0,625105156485531;-0,780540545606185;0,489860675422796;0,510139324577206;1,78363349328872e-06;2,78093214053972e-06;0,000107531506731472;0,105994977584278;1,20810951794609e-06
"informer";-0,555941236918922;0,715019931506363;-0,61381307809404;0,789451395059075;0,475089417586127;0,524910582413872;3,98818003665027e-05;6,59710313284051e-05;0,000129037808077767;0,464598541968116;2,78530438124951e-05
"industrialisé";-1,31411905459017;0,105532361578702;-0,996790942811535;0,0800488371489051;0,995710895758949;0,00428910424105113;0,000241406249357829;1,55686299867642e-06;0,000139790958750914;0,758585810266158;8,04430471201249e-05
"impérial";0,665087681171233;-1,60709267085023;0,38239293807611;-0,923999805686949;0,204085043824119;0,79591495617588;4,7565661280671e-05;0,000277726660576856;0,000107531506731472;0,848027520309558;7,73313556714673e-05
"identique";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"identifier";-0,660140321343241;0,17241155870518;-0,967545263590316;0,252697769883207;0,956424499739585;0,0435755002604152;5,6232772660737e-05;3,83574505249472e-06;0,000129037808077767;0,388819059962177;1,95079695543728e-05
"hésiter";0,335219891877665;-1,32165516544541;0,245851679312805;-0,969307459880029;0,0878530059752626;0,912146994024736;1,57086421656432e-05;0,000244182985209374;0,000139790958750914;0,651460518566412;5,93273957402538e-05
"hégémonie";-1,31411905459017;0,105532361578702;-0,996790942811535;0,0800488371489051;0,995710895758949;0,00428910424105113;0,000241406249357829;1,55686299867642e-06;0,000139790958750914;0,758585810266158;8,04430471201249e-05
"hiérarchie";0,105624189516827;-0,490211221698871;0,210632751875133;-0,977565263211367;0,0649897966933784;0,93501020330662;1,43960635869327e-06;3,10086939497828e-05;0,000129037808077767;0,23865878880906;7,34973772753335e-06
"générer";-1,45355513384775;0,810285561211809;-0,873453570528847;0,486907445137584;0,828115882408042;0,171884117591957;0,00029535348673875;9,17815280141981e-05;0,000139790958750914;0,920073631252416;0,000118338007334058
"généralisé";-1,01959424272092;-0,149322553961318;-0,989445258067165;-0,144907147126708;0,985876253017551;0,0141237469824496;0,000134144146387755;2,87718505589884e-06;0,000129037808077767;0,591497350358804;4,5146343775838e-05
"grain";0,0524760724831785;-1,07699444652699;0,0486668172677827;-0,998815068417084;0,00354179445105678;0,996458205548942;2,96113615989914e-07;0,000124727626763514;0,000107531506731472;0,507909432868423;2,77401169939269e-05
"gestion";0,0587675214121099;0,815879784038177;0,071843502432838;0,997415916836193;0,0077078016016763;0,992292198398323;4,45647757700046e-07;8,5895284356598e-05;0,000129037808077767;0,385574889194354;1,91837922289868e-05
"forger";-0,842879355599363;-0,30223550328533;-0,941314140204933;-0,337531760654088;0,92091214812348;0,0790878518765213;9,93138726960596e-05;1,27693867779235e-05;0,000139790958750914;0,505932930370102;3,57820303069747e-05
"fonds";1,14794236280007;1,47967650532912;0,612969599262686;0,790106493062639;0,473989987407341;0,52601001259266;0,000184212564927988;0,000306064274651588;0,000139790958750914;0,960444184281267;0,000128950593622911
"flux";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000308481578894729;2,54988827712531e-05;9,67783560583251e-05;1,05640810707497;0,00010800446038801
"facilement";-1,78535875358098;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000445584502847942;3,68317195584767e-05;0,000139790958750914;1,05640810707497;0,000156006442782682
"expédition";0,72077964559742;-1,65528341851598;0,399234368634822;-0,916848907345564;0,221108647251632;0,778891352748367;6,14516352593979e-05;0,000324095607894463;0,00011828465740462;0,882950348000149;9,22148746975078e-05
"entamer";0,527587432353332;-0,319916631043227;0,855078073126893;-0,518499266014523;0,802830378426856;0,197169621573144;3,89106035109398e-05;1,43071364428e-05;0,000139790958750914;0,339171361596138;1,6081162231179e-05
"enfuir";1,23444698083955;-0,931568428339274;0,79821702952227;-0,602369964208577;0,724438925085438;0,275561074914561;0,0002130217593289;0,000121313353013254;0,000139790958750914;0,835426380557941;9,75653155546242e-05
"empereur";0,665087681171233;-1,60709267085023;0,38239293807611;-0,923999805686949;0,204085043824119;0,79591495617588;4,7565661280671e-05;0,000277726660576856;0,000107531506731472;0,848027520309558;7,73313556714673e-05
"economic";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077093;0,052321980922908;0,000239930116918123;1,98324643776413e-05;7,52720547120306e-05;1,05640810707497;8,40034691906748e-05
"déterminer";-0,511075735866124;-0,00525016851625468;-0,999947239173028;-0,0102722378399064;0,999929518229692;7,04817703091329e-05;3,65131758493301e-05;3,85323565355429e-09;0,000139790958750914;0,294399589440116;1,21158387179299e-05
"dossier";-0,330504279668568;1,32529449320435;-0,241971006698342;0,970283480183699;0,0851792732735109;0,914820726726487;1,29205973124825e-05;0,000207755822087997;0,00011828465740462;0,652299062267598;5,03294198996415e-05
"domicile";-1,07849920509477;-0,0983515708533143;-0,995867675006124;-0,0908161542782813;0,994476062828682;0,00552393717131886;0,000162599326423401;1,35220234591906e-06;0,000139790958750914;0,622958755720223;5,4249741357374e-05
"dispositif";0,431403662115499;-0,820785898244318;0,465249010338154;-0,885179845217551;0,292584349892112;0,707415650107887;2,60163722732873e-05;9,41756998132987e-05;0,000139790958750914;0,459404149097572;2,95031854994283e-05
"dette";0,569277195318822;0,374131263768809;0,835682019023881;0,549213586030217;0,776101811883355;0,223898188116646;4,1818124449662e-05;1,80619642818074e-05;0,000129037808077767;0,372221170092962;1,78780075872562e-05
"destination";0,874883949781857;-0,101237207344497;0,993371510563289;-0,114947996943008;0,991135709273181;0,00886429072682051;7,40762756492013e-05;9,91878676052879e-07;9,67783560583251e-05;0,506198110167222;2,4798149819689e-05
"cultiver";-1,54973890408558;0,309416294010718;-0,980645298279946;0,195792744915217;0,974064858719443;0,0259351412805574;0,000335734641499342;1,33833687361956e-05;0,000139790958750914;0,904484710019415;0,000114361947595227
"crime";1,0617948309861;0,120525801560616;0,993619178851476;0,112787088882186;0,991467256847854;0,00853274315214674;0,000133355100156962;1,71825839025462e-06;0,00011828465740462;0,614239937523766;4,46277012918964e-05
"crainte";-0,607259506103957;-0,506119435717346;-0,768177823956753;-0,640236542834808;0,683074635390677;0,316925364609324;5,15498881758042e-05;3,58084162946899e-05;0,000139790958750914;0,423230419098551;2,50399139689272e-05
"couverture";0,626619611638425;2,22283064230704;0,271326750656384;0,962487295697065;0,106326746053957;0,893673253946043;5,06669711845529e-05;0,000637572721112194;0,000129037808077767;1,10692794962889;0,000158108669491542
"contrairement";0,2264153645933;0,843387016546854;0,259278972161616;0,965802471830972;0,097392487467767;0,902607512532233;6,06373489787828e-06;8,41360731265628e-05;0,00011828465740462;0,417907146255798;2,06579875672966e-05
"contrainte";-1,31411905459017;0,105532361578702;-0,996790942811535;0,0800488371489051;0,995710895758949;0,00428910424105113;0,000241406249357829;1,55686299867642e-06;0,000139790958750914;0,758585810266158;8,04430471201249e-05
"conclure";-0,74140243923972;0,36928293731929;-0,895111071057422;0,445843212879184;0,857848200991088;0,142151799008912;5,91076580617023e-05;1,46640595074157e-05;0,000107531506731472;0,461089699108904;2,28615973401372e-05
"commenter";0,358781876827206;-1,34204355868861;0,258269870342187;-0,96607280992347;0,0966601543993899;0,903339845600608;1,38419324637245e-05;0,00019367294436509;0,000107531506731472;0,66472710356808;4,75140997696685e-05
"colonisation";-0,949979287188184;-0,209560988543504;-0,976522317344935;-0,215416256877883;0,96852014550614;0,0314798544938613;0,000106747248343501;5,19456629438512e-06;0,00011828465740462;0,556027714404856;3,65696912883261e-05
"clore";0,302553875101546;0,225265648195847;0,802094450405485;0,597197197438772;0,729784350097513;0,270215649902489;9,84331017882077e-06;5,45664461450978e-06;0,000107531506731472;0,204005595140612;4,47527666229466e-06
"christophe";0,0616272709252605;1,6762771615678;0,03673954774363;0,999324874918859;0,00201950445827791;0,997980495541721;4,49235727758722e-07;0,000332368664741836;0,00011828465740462;0,789927366365157;7,38078808277616e-05
"charlie";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;5,26640546466599e-05;0,000147347786649288;3,22594520194417e-05;1,24656449871652;5,01287060559709e-05
"chapitre";0,131728827099951;2,22921549399739;0,0589891099957307;0,998258626259704;0,0052006971315359;0,994799302868464;1,67934486431846e-06;0,000480930528927076;9,67783560583251e-05;1,05217184271598;0,000107139987520314
"chaos";1,63202007008361;1,77469727034732;0,676898953894158;0,736075951391563;0,558714891392066;0,441285108607936;0,000257768136074685;0,000304808310168223;9,67783560583251e-05;1,2576708754082;0,000153077812783886
"caron";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,00020565438592982;1,69992551808354e-05;6,45189040388834e-05;1,05640810707497;7,20029735920069e-05
"cannibalisme";0,72077964559742;-1,65528341851598;0,399234368634822;-0,916848907345564;0,221108647251632;0,778891352748367;6,14516352593979e-05;0,000324095607894463;0,00011828465740462;0,882950348000149;9,22148746975078e-05
"camille";1,59029654313225;-0,509365776769926;0,952342259078231;-0,30503150914909;0,935871515425599;0,0641284845744015;0,000108780725841902;1,11597700780434e-05;4,30126026925889e-05;0,946905485111365;3,8566389854789e-05
"bruxelles";-0,41489196562829;0,495619098684837;-0,641895765648345;0,766791905305947;0,511995621933142;0,488004378066856;2,40629646528645e-05;3,43380122021938e-05;0,000139790958750914;0,33399389850168;1,55939504395088e-05
"blaiser";-1,78535875358098;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000342757309883032;2,8332091968059e-05;0,000107531506731472;1,05640810707497;0,000120004955986678
"bientôt";-0,746695585361529;0,198633763915761;-0,966391054278982;0,257076506529785;0,954867088056213;0,0451329119437874;7,7941049761056e-05;5,51550430314692e-06;0,000139790958750914;0,440158155733578;2,70829888034345e-05
"aéroport";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00021065621858664;0,000589391146597152;0,000129037808077767;1,24656449871652;0,000200514824223884
"avorter";2,33572076247546;3,37237104403853;0,569375141666086;0,822077823598669;0,417992375412413;0,582007624587588;0,000762642363578713;0,0015898267018227;0,000139790958750914;2,08100619573263;0,000605376878863702
"avancé";-0,764339405767561;-0,370196814096002;-0,899995221642714;-0,435899760289316;0,864540451149913;0,135459548850089;7,53857878458138e-05;1,76840743042922e-05;0,000129037808077767;0,47351116427472;2,8931931183208e-05
"attitude";-0,330504279668568;1,32529449320435;-0,241971006698342;0,970283480183699;0,0851792732735109;0,914820726726487;1,29205973124825e-05;0,000207755822087997;0,00011828465740462;0,652299062267598;5,03294198996415e-05
"assurance";-0,253829731860849;-0,81194533436537;-0,298378672812855;-0,954447571954814;0,127642280776916;0,872357719223085;6,92820473746724e-06;7,08907077721292e-05;0,000107531506731472;0,409243551615071;1,80094073442425e-05
"amendement";1,90289379640521;1,11845934163362;0,862110366159008;0,506720550758681;0,812512328783854;0,187487671216148;0,000467246522482354;0,00016142001362048;0,000129037808077767;1,21600735689191;0,000190804837887467
"affiche";1,33504170617889;-0,288491516635242;0,977439285476136;-0,211216578913448;0,969753897837999;0,030246102162001;0,000229988776795179;1,07394754833114e-05;0,000129037808077767;0,780909485443282;7,86897876625178e-05
"affecter";-0,41489196562829;0,495619098684837;-0,641895765648345;0,766791905305947;0,511995621933142;0,488004378066856;2,40629646528645e-05;3,43380122021938e-05;0,000139790958750914;0,33399389850168;1,55939504395088e-05
"acts";0,163860001335552;-1,17337594185849;0,138306250039495;-0,990389509839443;0,0283688369531544;0,971631163046844;3,17595488423758e-06;0,000162855629384654;0,00011828465740462;0,560387991644167;3,71454870421181e-05
"accumulation";-1,39322720298716;0,864282894806186;-0,849770996286848;0,527152021593067;0,795520125776898;0,204479874223101;0,000229600223994339;8,83568556152972e-05;0,00011828465740462;0,899773072345898;9,57622628812695e-05
"académie";-0,922669342274564;1,28546209684233;-0,583112313255103;0,812391549765433;0,435453562331698;0,564546437668301;9,15435841512943e-05;0,000177686438386412;0,000107531506731472;0,805400321273837;6,97524277934535e-05
"abidine";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,0008247103704484;0,00246885903964129;0,000129037808077767;2,52205719970833;0,000820780143481518
"évêque";2,11129196525384;2,20367608723599;0,69180897491837;0,722080564911142;0,578816536421585;0,421183463578416;0,000575192966907666;0,000626631893516587;0,000129037808077767;1,59850670327941;0,000329720462870988
"élève";1,34651018944281;0,0812483590724039;0,998184501195761;0,0602304040545146;0,997574024033998;0,00242597596600376;0,000194964266234388;7,09847289341292e-07;0,000107531506731472;0,776557663903152;6,48459939531507e-05
"élever";-0,196487315541246;1,03675404417286;-0,186206997566404;0,982510536359435;0,0510314522269203;0,948968547773078;4,98179687323393e-06;0,000138697442656731;0,000129037808077767;0,501016683100188;3,23907759574236e-05
"égypte";0,881874448591781;2,00195638217236;0,403126782046865;0,915144140338854;0,225117274837752;0,774882725162249;0,000100353031495427;0,000517161515263533;0,000129037808077767;1,07062894380983;0,000147909114627298
"écossais";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"zh";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,000274903456816133;0,000822953013213764;4,30126026925889e-05;2,52205719970833;0,000273593381160506
"voyage";0,177514973792362;-0,425864399165572;0,384747378090843;-0,923021914719376;0,206433126561078;0,793566873438921;3,3884861628998e-06;1,95019663723874e-05;0,000107531506731472;0,225051509086452;5,44627529593633e-06
"violemment";1,43924079060321;0,25411685616594;0,98476795871787;0,173873711304036;0,979602296383237;0,0203977036167646;0,000267290729063979;8,33266505066813e-06;0,000129037808077767;0,837616442194842;9,05330944430055e-05
"vertu";0,871388700376895;-1,15283400210292;0,602991030683115;-0,797747965786008;0,461026707744361;0,538973292255638;9,79807648257389e-05;0,000171494632423499;0,000129037808077767;0,739240093495343;7,05160543461228e-05
"veille";0,669663280392274;-0,230456866802837;0,945573630272565;-0,325408220137664;0,926694842114426;0,0733051578855743;5,3044625577048e-05;6,2821416192351e-06;0,00011828465740462;0,400704984667454;1,89923150685061e-05
"vallée";-1,50689893145005;0,272346488113987;-0,984057300018858;0,177851708677751;0,978648254307477;0,0213517456925239;0,000268594222177926;8,77348171392582e-06;0,00011828465740462;0,877419827134192;9,10632831899238e-05
"urgence";1,48609745870793;-1,05197414957111;0,816200139498876;-0,577769272531877;0,749235803588701;0,250764196411299;0,000284978148321841;0,000142799640160763;0,000129037808077767;0,988950745250147;0,000126202018563915
"tunisia";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,0006185327778363;0,00185164427973097;9,67783560583251e-05;2,52205719970833;0,000615585107611138
"time";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,000274903456816133;0,000822953013213764;4,30126026925889e-05;2,52205719970833;0,000273593381160506
"territorial";0,971393485515261;-1,87214178301185;0,460561260566414;-0,887627920508067;0,287277643436964;0,712722356563035;0,000101467300066829;0,000376888775398813;0,000107531506731472;1,04395289690188;0,000117191884699323
"temple";0,894817034429254;-1,80587950497145;0,443986453657608;-0,896033497682168;0,268784799838381;0,731215200161618;6,8880169048541e-05;0,000280545467458895;8,60252053851778e-05;0,994188012842101;8,50281564694331e-05
"tchèque";0,72077964559742;-1,65528341851598;0,399234368634822;-0,916848907345564;0,221108647251632;0,778891352748367;6,14516352593979e-05;0,000324095607894463;0,00011828465740462;0,882950348000149;9,22148746975078e-05
