"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 32";-0,227367662150194;-0,207180998161866;0,831210345232386;-0,410510023838603;-0,236977323303438;0,0667893743419794;-0,225718247321688;-0,205678025367402;0,825180417070801;-0,40753202197956;-0,235258196197236;0,0663048578395689;0,00277239794874241;0,00203497634531378;0,0258727651306782;0,00566474553050441;0,00174925730199495;0,000121166529399098;0,00100780417650557;0,000836794088397451;0,0134691639984051;0,0032852338848972;0,00109479382888969;8,69627994014574e-05;0,0194947989757093;2,07333166716708;0,0838023742755437
"classe 33";-0,344215319005255;-0,211614980165386;0,131571732495326;-0,44056683709502;0,602809311633506;-0,571299187588927;-0,333633904497572;-0,205109790833209;0,127527127382891;-0,427023510972541;0,584278540795303;-0,55373705953126;0,0312640680615722;0,0104457412019641;0,00318957688851416;0,0321028361499357;0,0556912470882386;0,0436196376594083;0,0101533752949795;0,00383745120759825;0,00148345793941288;0,0166331175597858;0,0311393795492271;0,0279690208977746;0,0856939280392355;0,934706622394797;0,0748687685453564
"classe 34";-0,134368874854684;-0,207367037603494;-0,834058345574047;0,404507131358931;-0,249823861165771;-0,62505853535024;-0,114654988655793;-0,176943249467011;-0,711689744023543;0,3451599978589;-0,213171033834175;-0,53335327364535;0,000533150571263141;0,00112251799414654;0,0143439305038096;0,00302858369223902;0,00107043990321602;0,00584337340326627;6,49103187256243e-05;0,000154595136625419;0,00250097439229318;0,000588259223695803;0,000224380035872339;0,00140461648261202;0,00359514474616976;2,79409784424098;0,0280672330645278
"classe 35";-0,108160958872439;0,00597168961759048;0,0256218454826221;-0,105403275792789;-0,215597910990822;-0,6887718147054;-0,146593771007389;0,00809360890892884;0,0347260507730511;-0,142856200944184;-0,292206274083923;-0,933512967468667;0,00206998958075519;5,57805641959338e-06;8,11093101560719e-05;0,00123216825459647;0,00477703186990211;0,0425155280868709;0,000711700129725901;2,16945397661439e-06;3,99371255010519e-05;0,000675871609984122;0,00282777652284059;0,0288606907675013;0,0608353467108404;1,14144323396435;0,0792619264768511
"classe 36";-0,0319734615452116;-0,20536178592401;0,0706418061698649;0,0364915800742122;0,274068944737925;-0,72562077833045;-0,0396229504556539;-0,254493554213566;0,0875425008958924;0,0452220059840715;0,339638553161614;-0,89922187839203;3,36927968465636e-05;0,00122873537447528;0,000114842894336803;2,75091887749089e-05;0,00143786907945353;0,00878915072372689;5,36138891442373e-06;0,000221175625066743;2,61710765522204e-05;6,98366398653566e-06;0,000393928727814818;0,00276132432697765;0,00524442644058969;2,64477660320284;0,0366839410498663
"classe 37";-0,230522745204729;-0,186918532543155;0,346326448748354;0,039738473129066;0,032872095980425;-0,293649515484505;-0,423058678362971;-0,343035596201251;0,635583311137033;0,072928621022687;0,0603273463021994;-0,538909840816234;0,00363797611971676;0,00211445453256806;0,00573358675002367;6,77624855324898e-05;4,29664043041678e-05;0,00298992708554288;0,00120472119038913;0,000792070264395359;0,00271913207655918;3,57998606569411e-05;2,44970493153631e-05;0,00195486855599158;0,0226703896066318;1,83506617407738;0,0763418084475307
"classe 38";-0,262084159145916;-0,228543532603659;2,20139864649079;-1,05578654832109;-2,11228354273987;1,00740759376911;-0,0770890002679945;-0,0672234159574782;0,647515749911493;-0,310547305765075;-0,621303580968034;0,296317200242572;0,00886348444242449;0,00595829718930519;0,436659710810241;0,0901591664684167;0,334402343908512;0,0663289503494451;0,00499501985211011;0,00379833745680205;0,352413928297881;0,0810602470569379;0,324459208944012;0,0738016573329078;0,072720302078963;1,33661520703786;0,129917743869937
"classe 39";-0,1907238548981;-0,139648688680225;-0,903899378860359;0,451530055826201;-0,641337438727134;0,0742035692224557;-0,156058097265355;-0,114266296959453;-0,739607624120486;0,369460450597564;-0,524768652805737;0,0607164102746429;0,00244647961838175;0,00115948902078847;0,0383702417919322;0,00859487559476692;0,0160674403266504;0,000187564611887208;0,000592173598874395;0,000317477340033162;0,0133008435426851;0,00331903886049887;0,00669594989264903;8,96372656420204e-05;0,0162794230407546;1,85140777909227;0,0558011535963732
"classe 40";0,507789636200948;-0,521799960932326;1,04831725122481;0,88842517715094;1,59435267168393;-0,82580418639806;0,213774294458944;-0,219672499288405;0,441330946465079;0,374018002505759;0,671206328781958;-0,347655199561077;0,00159306237575119;0,00148708073171504;0,00474103728303771;0,00305662053860463;0,00912170121280061;0,0021339734770799;0,00037117672351373;0,00039194141177476;0,00158197105643648;0,00113619999554217;0,00365916384238822;0,000981673863950461;0,00143950463679634;6,10851031471066;0,0537135295693087
"classe 41";2,90768198035753;0,278922466713832;0,764090584507068;1,35839941957933;0,638978402943342;-1,45572033238409;0,791696025631776;0,0759442778985068;0,208044580894134;0,369861432222115;0,17397936414373;-0,396359715183896;0,0624502517935089;0,000508005863723676;0,00301129199829379;0,00854338651918802;0,00175167964135369;0,00792804344552468;0,0230565939879613;0,000212162359478478;0,00159217587160412;0,00503218172938599;0,00111345764372886;0,00577906045677799;0,00272710174910664;5,58660128928017;0,0851131563848241
"classe 42";0,900399514241122;-0,161394356564271;0,586604061479278;0,821860672489093;0,603172525381201;-1,35963901588149;0,44637936013168;-0,0800123816956333;0,290813068501549;0,407443179722585;0,299027000426133;-0,674050556802853;0,00901717859623929;0,00025611688072845;0,00267247153889542;0,00470902788911151;0,00235031033006301;0,0104139897596167;0,0010995924970961;3,53295376009032e-05;0,00046671460863556;0,000916131175290737;0,00049345137789357;0,00250731270187496;0,00135631718291113;4,552686916765;0,0281123295047134
"classe 43";-0,0807319014055596;-0,170917229490204;0,555617030875562;-0,0900650717397057;-0,0280723740818561;-0,0294199201768768;-0,135649209269002;-0,287182472196773;0,933571606545494;-0,151331203050368;-0,0471684090205903;-0,0494326138647797;0,000268430912200008;0,00106359233951106;0,00887801866629224;0,00020940625996253;1,88513470871557e-05;1,80548916658225e-05;3,99331679168399e-05;0,000178984363204425;0,00189144841216224;4,96999784719126e-05;4,82838272046947e-06;5,30305806210912e-06;0,0061269368209372;2,36590219198478;0,034295487081976
