"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"notion";0,195025839539791;0,0578793024902496;-1,18311064146265;-1,40251830514312;1,84467970697921;4,61481435657746;0,0367858396757226;0,0109172135701258;-0,223158728495599;-0,264543476069665;0,347944108914609;0,87044784144947;0,00912909971512985;0,00031607388587647;0,0304458822661751;0,0291074775303626;0,0468836893906145;0,249620279099151;1,98099365042709e-05;1,74479877956136e-06;0,000729036869761545;0,00102450916471955;0,00177231417778171;0,0110919330967049;0,000520833333333333;1,85157485018363;0,00178558824262112
"cependant";0,203704426372402;0,0658834383890859;-2,36124084649036;-0,514358038392715;1,35553473046033;-0,842465188134844;0,0701467152642742;0,0226873164987674;-0,813105990275983;-0,177121958052417;0,466785677963637;-0,290107420464793;0,0200575581819408;0,000824760856920131;0,244226005923458;0,00788409860301326;0,0509840848274478;0,0167536258680174;4,68265115632139e-05;4,8982775088186e-06;0,00629174985735667;0,000298553341282086;0,00207353882563317;0,000800930443736806;0,00112847222222222;1,30474165603947;0,00192105557786981
"de";0,189465269818301;0,0298513864395374;-0,348831136501925;0,0274500449802688;0,444772707260526;-0,0702487658088223;0,314909540831333;0,0496158816118045;-0,579790972397426;0,045624620643276;0,73925511072316;-0,116760219991977;0,521431774669961;0,00508821764850585;0,160178033173427;0,00067478938750874;0,164949395151354;0,00350060750852641;0,00213138962774722;5,2909375546529e-05;0,00722493773147269;4,47393575592402e-05;0,0117457264417291;0,000293009040173727;0,059375;0,238009317467539;0,00336350084008098
"du";0,189591797347759;0,0384351273037877;-0,297205604293297;0,989888659820463;0,549852482495213;0,338272069626749;0,153658054259589;0,0311504345617169;-0,240875583804857;0,802272922824017;0,44563775317265;0,274158633212752;0,16683333254869;0,00269524832613589;0,0371528325641624;0,280388560783877;0,0805512564460671;0,0259360463972041;0,000354146105212355;1,45545918170508e-05;0,000870276730368881;0,00965419530629087;0,00297876171088958;0,00112739385552652;0,00985243055555556;0,421057321729436;0,00174673020300809
"guerre";0,179738818341061;0,0426829915506023;1,18083148947991;2,11617198865404;-0,253131846829662;1,57824429866995;0,0617896156159289;0,0146733224664088;0,405939710272814;0,727485887372488;-0,0870202645155695;0,542560085032949;0,0301447092693569;0,000668244566217556;0,117906403211659;0,25761616689668;0,00343207770315824;0,113502009181164;5,6086879893474e-05;3,16291279116109e-06;0,00242076910858913;0,0077746248013264;0,000111242590068395;0,00432440115674343;0,00173611111111111;0,93907315308079;0,0015310041438144
"nécessaire";0,196202924758067;0,042844141230263;-1,13441002293558;-1,07154011274314;-1,48256343581567;-1,60016401722405;0,072948805282031;0,0159295735266749;-0,421776871956184;-0,398401660590793;-0,551221300757544;-0,59494553129484;0,0179151535851037;0,000335807866702726;0,0542730083833273;0,0329435429619105;0,0587181484636418;0,0581924092333553;4,5112016816742e-05;2,1511177004985e-06;0,00150806964859771;0,00134554478111434;0,00257577461861434;0,00300061509611557;0,001171875;1,32971418479422;0,00207203884364409
"majeur";0,192906376613001;0,0450637264895281;-0,713568622605177;-1,15083013198647;1,50883420051874;5,87587346334814;0,0310191375865218;0,00724619868292029;-0,114741065954597;-0,185052245703719;0,242618914329792;0,944834124204393;0,0051842983285463;0,000111211429164256;0,00642839435207406;0,0113753068919783;0,0182060636937437;0,234892658205374;1,93817031968527e-05;1,05767679433489e-06;0,00026519800998263;0,000689796871191667;0,00118571908575783;0,0179822338319161;0,000520833333333333;2,43032684292409;0,0030762961267903
"bien";0,178129247267335;0,00508724407823531;1,92953285049175;-0,355308187647652;-1,42228615643574;0,93295068381599;0,0684384365489014;0,00195455286764088;0,741339300441856;-0,136511758897934;-0,546451761094137;0,358445831648127;0,0342942299891866;1,09954786657613e-05;0,364660856968984;0,00841210872745493;0,125504921857901;0,0459405003799802;9,91563397875856e-05;8,08751634735633e-08;0,0116346781910213;0,000394512213154559;0,00632155597121484;0,00271999055760226;0,003125;0,87254492547121;0,00237917077176737
"dé";0,20181028278579;0,091196797839243;-1,87023600451232;4,20890500030912;1,58534891719082;4,86753686860451;0,0292915957407283;0,013236687934239;-0,271453942919638;0,610898226187242;0,230104229325349;0,706494833861327;0,00609926771284501;0,000489608211070264;0,0474698812119984;0,163558536822258;0,0216061325418114;0,17327558326201;1,94445005476947e-05;3,97072115006291e-06;0,00166994834367692;0,00845762562143655;0,00119994110597305;0,0113117216510185;0,000477430555555556;2,34405358465825;0,00262328382314415
"dictature";0,193976321076387;-0,00084880195721079;-1,71361328850734;-0,378699907964023;0,262984564819627;1,45878552317694;0,0841411042843811;-0,000368184805249169;-0,743313996323385;-0,164268650274785;0,114074808568809;0,632777362479414;0,0148361371349056;1,11669493595883e-07;0,104926031848121;0,00348624301699243;0,00156538123132681;0,0409764233122639;1,95972985095467e-05;3,75242063835868e-10;0,00152941172007757;7,46945939020623e-05;3,60212923611293e-05;0,00110836208470345;0,000520833333333333;1,44461257599849;0,00108692994517344
