"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 33";0,77251493184492;0,190207649193568;-0,181838281247109;0,544374017691656;0,426748939340106;1,08000119795613;0,508180309767574;0,125123512961111;-0,119617926181794;0,358103313652841;0,28072649375064;0,710452731335518;0,771207324746001;0,0180986233039158;0,00387365131918758;0,0304111448061813;0,00979454882250265;0,0461491389657355;0,0500410253159379;0,00303367037528378;0,002772573512123;0,0248489024836041;0,015270643382742;0,0978049665351934;0,0838518086088576;0,137420608684843;0,00158349308105254
"classe 34";-0,336668765816992;-0,918339642173352;1,78347115100354;2,26312170322763;-2,71496869919904;1,39524651693806;-0,0781116143392482;-0,213066964462278;0,413788937011431;0,525074220224491;-0,629908710005621;0,323715678152595;0,0447349350633954;0,128848695399042;0,113806179588527;0,160523118303985;0,12107457841256;0,0235234382130512;0,00040528569334104;0,0030155204880983;0,0113733340951961;0,0183135036145515;0,0263563504440526;0,00696077368067944;0,00357565508729738;0,248662318940315;0,000221093298156629
"classe 35";0,434919686728854;-0,702792928034881;0,0141451809727024;-1,04125510203343;-0,2641615826796;0,411248286526814;0,307044409360897;-0,496157442571728;0,00998620864861911;-0,73510481947256;-0,186492678084412;0,290332884645963;0,349771653273382;0,353552120478389;3,35409997071465e-05;0,159206711857265;0,00537016891926844;0,00957485988164046;0,0117440656352379;0,0306658567109301;1,24227387760998e-05;0,0673154295621204;0,00433251078558324;0,0105004651918005;0,0620869515557431;0,114880765223771;0,000819398144542303
"classe 36";-0,154458862083559;-1,02883735321541;1,82910762344273;2,96281598407402;-2,24481273933459;4,30572702528454;-0,0254670679472496;-0,169633975205843;0,301581971410928;0,488507004154876;-0,370123136933112;0,709925226924888;0,00897395613162955;0,154128847616894;0,114085200387117;0,262209395529243;0,0788861336248694;0,213505473678678;0,000125348083411121;0,00556141729119172;0,0175780443359457;0,0461212844688467;0,0264759939103714;0,0974058457935637;0,00525402380174309;0,254713180092087;0,000340874781036353
"classe 37";0,153237422171168;-1,35473062525413;-0,501338061688407;0,378915146541667;0,356785816237055;-0,756263527031678;0,0891740940577368;-0,788364059429073;-0,291745755275027;0,220503676183384;0,2076258624349;-0,440095597644735;0,0215408676897305;0,651735863298186;0,0209019778494138;0,0104591902125175;0,00485993917997301;0,0160634038243229;0,000527913206208594;0,0412609049382502;0,00565059533534951;0,00322787555686883;0,00286185755402677;0,0128581699916181;0,0224818917023862;0,163103694708356;0,000598081610923617
"classe 38";-0,294427869635562;-0,949481361490281;-1,03457491918829;-2,36075626719478;-0,232197498775085;0,129466394079726;-0,106087939819428;-0,342116123932595;-0,372776944999775;-0,85062521123594;-0,0836651581481187;0,0466491947272826;0,0845184936376307;0,340250683936187;0,0946041779194903;0,431496054278221;0,00218771700940313;0,000500340624983611;0,00626174451709522;0,0651194012519412;0,0773145802718196;0,402568522418801;0,00389450786670901;0,00121074201985325;0,0722333091149064;0,158209879834194;0,00180802617011005
"classe 39";0,237132414082858;-0,300460795274456;2,79378889512695;-0,14091690787414;-1,76340806716978;-0,870562394673541;0,0689178002505296;-0,0873229294777254;0,811958946064748;-0,0409546849440786;-0,512499336724649;-0,253011573528576;0,0507702852494906;0,0315526316435908;0,638862566158815;0,00142375276149308;0,116846459852288;0,0209500619844298;0,000935926695481655;0,00150257311723213;0,129911370154051;0,000330511214153968;0,0517565877640632;0,0126142024268815;0,0166440874782272;0,164405627456891;0,000449876541357941
"classe 40";-3,33973714455167;-1,11410486494462;2,93307232263122;1,48304350177628;-0,34763816645102;6,90821804779483;-0,396237440963012;-0,132181079391312;0,347989383887529;0,17595317731496;-0,0412449397942415;0,8196137966541;0,577386087707578;0,0248728807162375;0,0403719563392444;0,00904128446012123;0,000260362718220858;0,0756365242040833;0,015499953225475;0,00172487630118265;0,0119550489182801;0,00305642395255658;0,000167942539225161;0,0663189876136853;0,0013896512229248;0,686609309119112;0,000655126532489071
"classe 41";-4,41395951186934;-1,93006026077366;-1,46784551599686;3,24060210600702;-3,15247997194481;-4,09835640494792;-0,557885402983898;-0,243942529030791;-0,185522677543367;0,409583415289313;-0,398445557739669;-0,517995964484436;0,783634589297511;0,0580003813330655;0,00785615634447621;0,0335419987216717;0,0166358016404378;0,0206839796093696;0,0632977613231509;0,0121024528069461;0,00699990846654226;0,0341179619009797;0,0322876422342212;0,054569642235578;0,00324886495953196;0,778936589348123;0,00197122350626991
"classe 42";-2,4514244454779;-1,72175295814048;-4,33814357866874;1,77468069230543;-0,356568679077648;0,445973769425764;-0,438391375175801;-0,307903287994284;-0,775795775664589;0,317368422523848;-0,0637656338353906;0,0797540607182702;0,600541299555983;0,114677900718901;0,170492864469909;0,024993490619598;0,000528779235724238;0,000608530336449391;0,00873241177410258;0,0043076346041569;0,02734670619914;0,00457654387495642;0,000184749625104538;0,000289011958555548;0,00145310561666566;0,494171427081918;0,000354856237407108
"classe 43";-0,589088217613692;-0,415657856802822;2,85554495218653;0,545975873361684;1,10652565550284;-0,975008704112887;-0,176441235009795;-0,12449609990996;0,855280861041053;0,163528406274558;0,33142192865072;-0,292030522348337;0,192054236821454;0,0370141185521435;0,409104005532745;0,0131005863506581;0,0282012493862307;0,0161078639382706;0,00212825778372128;0,00105958437508864;0,0500082388253983;0,00182814425007526;0,00750907657298948;0,0058301609330155;0,00613286715505398;0,20999016190929;0,000270434101136047
