"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"sortir";3,13726654069343;0,0165146923559048;0,148656441471386;0,186610942196855;0,862030273944008;0,00834413983913029;0,961664137747933;0,00506223719872501;0,0455675559452651;0,0572017227399502;0,264237542252864;0,00255772340015197;0,333024796659151;8,15785644888366e-06;0,000522112380531016;0,000738554662834901;0,0146036263510679;1,19318181514403e-06;0,00274109164995551;7,59559319815397e-08;6,15443495646055e-06;9,69828477801629e-06;0,000206950155799578;1,93902705524805e-08;0,000278497128224418;2,61024336754729;0,00189750410046331
"déclencher";0,272249799767849;0,354969184829497;0,920102489158036;-1,26265330030629;1,07118622264521;0,405427851268465;0,136934926100518;0,178540734039242;0,462788830203715;-0,635083428951837;0,538780217149448;0,203920197186111;0,00799823903439396;0,0120199287838123;0,0637902703317075;0,107835603811625;0,0719169295926493;0,00898371865183913;5,6296893236003e-06;9,57041118382571e-06;6,43015885246564e-05;0,00012109257856607;8,71523791441214e-05;1,2484652255709e-05;7,59537622430231e-05;1,46163269290512;0,000162265348838814
"prôner";0,363764254323627;0,542126802798788;-0,336578619879132;-0,717050840095342;0,542466905358427;-0,293722656463179;0,303747484784545;0,452682337055357;-0,281047156243079;-0,59874599153944;0,45296632674327;-0,245261916377171;0,0211340494408189;0,0414959568937526;0,0126339315332458;0,0514727383010803;0,027298017888364;0,00697890545405956;9,57194143050768e-06;2,1259926094301e-05;8,19469968314557e-06;3,71928869143557e-05;2,12866092366393e-05;6,24072271232957e-06;7,23369164219268e-05;1,2014246271193;0,000104412633978729
"derrière";1,14573744003218;1,2750924226023;0,905024896052963;1,72385203720176;-0,537425592076352;-0,245542305517444;0,430642304132684;0,479262280925512;0,340166946558668;0,647935196447398;-0,201999330025501;-0,0922906946351633;0,148411975048406;0,162496275518168;0,0646610238819241;0,21058789534723;0,0189660705380678;0,00345240021555337;6,64703922862837e-05;8,23268239988177e-05;4,14743018571037e-05;0,000150472800763535;1,4624961076448e-05;3,05288672466943e-06;5,06358414953487e-05;1,42796808741817;0,000103251182786656
"wang";-0,288615489756467;-0,172054323734754;1,71165956943089;-1,17661782858238;2,01734814619342;-8,0340010275315;-0,0337701803399188;-0,0201316483245169;0,200277027366075;-0,13767312452952;0,236044887136298;-0,940038470491526;0,000972966447108617;0,000305668806570176;0,0238955024960711;0,010135942513834;0,0276097350731913;0,381849389266283;4,82046850753695e-06;1,71309386819192e-06;0,000169544912928016;8,01162896681416e-05;0,000235511265343385;0,0037351989994576;5,78695331375414e-05;4,4426139175558;0,00114216046761248
"oclc";-0,408811714005277;-0,286970340311085;-0,373849144293878;-0,488954763496632;0,956068968162877;-0,952752209685855;-0,26117363664048;-0,183334001495942;-0,23883743353035;-0,312373861511837;0,610794653724102;-0,608675707902283;0,0056916685024382;0,00247929558531015;0,00332359813625739;0,00510346328146384;0,0180806200058229;0,0156575066909388;2,17610155751709e-05;1,07227584375854e-05;1,81980677971005e-05;3,11293361889213e-05;0,000119017532254398;0,000118193182354878;0,000130206449559468;2,60178497723844;0,000881404574732032
"want";5,27562473087533;5,61028759242577;-1,31080740995295;-2,7772454779157;0,0521506873115231;1,35935561874716;0,627919675372499;0,667752189264957;-0,156015980158042;-0,330555558418808;0,00620712130175927;0,161794324346849;0,391187541542176;0,391082893645209;0,0168631145369561;0,0679517205247844;2,22023649389511e-05;0,013154463469805;0,0018119670339637;0,00204914528021541;0,000111861406764138;0,000502147191167873;1,7706086199258e-07;0,000120300844055897;6,51032247797341e-05;4,04994622818107;0,00106782728881543
"provincial";-0,576378984812844;-0,501013057823379;0,335738898845635;-0,262169554692621;1,93948478881166;0,378392296256471;-0,266731742480415;-0,231854542653153;0,155370379328855;-0,12132458675811;0,897538201192353;0,175109154186853;0,00967796286295025;0,00646438349234074;0,00229294580122294;0,00125506692689007;0,0636476496898483;0,00211262293149307;2,40312447833426e-05;1,81575848229577e-05;8,15386121425326e-06;4,97192426380747e-06;0,000272102634946819;1,03572524895651e-05;7,23369164219268e-05;2,81309261891814;0,000572437470711631
"angleterre";0,0950075643582817;0,300159227453901;-2,15747520017088;0,883328467298096;-0,933157445596359;0,995109234415283;0,0349370072606748;0,110377159752979;-0,793365530862861;0,324825220854787;-0,343148765809939;0,365930216007066;0,00079877929278036;0,00704815057249078;0,287623815747395;0,0432802319087582;0,0447571289337519;0,0443835139606468;3,16678150154593e-06;3,16085903600031e-05;0,00163302696075425;0,000273744992731958;0,000305500258142881;0,000347410742309144;0,000350834044646345;1,61403390969315;0,000913959685837221
"machine";-0,575246429241838;-0,298969375283034;-2,7461911976865;1,27966852588978;-1,74292173457478;0,725678802635513;-0,158548954216311;-0,0824016967064056;-0,756902990332485;0,352701201102206;-0,480382674711979;0,200011002947807;0,0246820940316307;0,00589371178661835;0,392788235090771;0,0765603328680404;0,131604836669046;0,0198944875093827;0,00019867624680998;5,3665044274834e-05;0,00452792918087713;0,000983180057440516;0,00182386989733086;0,000316174586170227;0,000600396406301992;1,75804828711534;0,00185566545424562
